ID,FC,p
SPRYD3,-0.055989507,1
DENND3,0.044324359,1
CNOT4,0.034461724,1
NOCT,0.016566584,1
HADHB,0.005260137,1
UBE3D,-0.325255134,1
GABRA5,0.078809901,1
FABP4,0.079592935,1
COX6C,0.072070044,1
OSBPL6,0.04046245,1
TSPAN14,-0.21806903,1
ELF2,0.01663019,1
KCNK15,-0.231595995,1
HSPA4L,0.039518865,1
ANKRD54,0.145190345,1
AABR07059679.1,-0.62121495,1
PARP8,-0.105216085,1
SNAPC3,0.030028931,1
PTBP2,0.026277052,1
SLC25A4,-0.087389872,1
PDGFRL,-0.058621087,1
MTHFD2,0.002563703,1
MPPED1,0.036555529,1
ARAF,-0.041540863,1
KRT222,-0.003649589,1
ADAMTSL3,-0.256858507,1
COL8A2,-0.992925114,1
NHLRC3,-0.048689794,1
CCDC22,0.005698187,1
ADPRHL2,-0.159095663,1
NUP205,0.122631035,1
CHRNA7,-0.111289696,1
MRPL57,-0.047154622,1
ZYG11B,-0.142581566,1
ATAD1,-0.046242881,1
TMEM154,0.588243326,1
MSANTD1,-0.244705614,1
RIMS4,-0.017753588,1
CKB,-0.217601531,1
PITHD1,0.015635033,1
FAM241A,-0.269550663,1
ALG9,0.04700247,1
GPR27,-0.159126709,1
TRAK2,-0.07309987,1
SPTLC1,-0.060430432,1
PARD6B,0.078186758,1
NFE2L3,-0.362172972,1
RGD1309534,-0.168844309,1
ANKRD33B,0.030555142,1
FBXW7,-0.086647747,1
BMP1,0.008771332,1
LRRCC1,0.040104114,1
YTHDF2,-0.12563722,1
TMEM203,0.262568838,1
TMEM30A,0.27109226,1
TPRN,-0.084965077,1
NEK6,-0.131656816,1
PROK2,-0.372774981,1
BFSP2,1.178586402,1
ELOA,0.003930449,1
CRB1,0.20627722,1
DLX5,-0.263826407,1
GMEB1,-0.227909434,1
TMEM108,-0.125562189,1
MRPS25,-0.040012333,1
PIGH,0.073564831,1
ERMP1,0.112086461,1
BMP5,-0.194933563,1
CEBPA,-0.072875007,1
MBD4,-0.062614984,1
TAF1D,0.083944119,1
PPP2R1B,-0.041446259,1
TCAM1,-0.526923899,1
USP39,0.035724501,1
MATN1,-0.05525839,1
SPA17,-0.040622879,1
SLC7A10,0.000492015,1
ACAD11,0.146839541,1
TIFA,-0.022433276,1
GK5,-0.03250409,1
HYOU1,-0.000125319,1
YWHAB,-0.022356525,1
MMP14,0.024833532,1
CEP41,0.03363907,1
CMTM6,0.16750662,1
IFT122,0.01574434,1
ICMT,-0.000585634,1
BRAF,0.014276628,1
PRDX3,-0.036400464,1
KLHL25,-0.046126498,1
ANKH,-0.066565511,1
AKAP13,-0.14882718,1
ITGB1,0.002750025,1
CDC37L1,-0.018642954,1
SNX18,0.100491245,1
ADNP,0.064452157,1
IGFBP6,-0.393509407,1
PROSER1,0.099078157,1
GTF3C5,0.043638544,1
OTOG,0.24363759,1
ANXA11,-0.085800706,1
ZFP410,0.065677386,1
CMTM7,-0.280823063,1
IPO5,-0.047925318,1
DPM1,0.097736201,1
HAS1,-0.191426247,1
MOB1B,0.212408113,1
EDNRB,0.139191589,1
CEP295,0.16285092,1
RIMS1,-0.083515827,1
UBE2O,-0.046188351,1
BET1,0.465869584,1
CMTM4,-0.07412938,1
NMB,-0.319821262,1
COPG2,0.05026163,1
HIVEP2,-0.141561904,1
SLC7A2,0.032414265,1
FAAH,0.01175286,1
EIF3L,-0.070800277,1
ZDHHC20,0.107477625,1
TRMT10A,-0.138122923,1
IRF2BPL,-0.126467473,1
UBA5,0.002736569,1
AABR07054096.1,0.034421396,1
SEC11A,0.029839612,1
LHFPL2,-0.121769842,1
TEKT2,0.310968849,1
IRX6,-0.723269472,1
GCH1,0.161629853,1
AABR07063855.1,0.010334753,1
RGD1560925,0.496581156,1
CLMN,0.075114753,1
TMEM185A,-0.051195788,1
GARS,-0.04583013,1
CYP2U1,-0.206339038,1
LAPTM5,-0.010342697,1
MFN1,0.081431231,1
UTRN,0.03169044,1
TTBK2,0.035368711,1
UNC119,-0.176256996,1
DENND1B,-0.192608575,1
0,-0.042457458,1
AABR07040782.1,0.902374822,1
PAPSS2,0.079895612,1
GNB4,0.082785723,1
NT5E,-0.080127269,1
HTT,-0.104056745,1
CALCB,0.048151921,1
ANK2,-0.080942939,1
TJP1,0.045089283,1
LOC100912604,-0.147732733,1
IQCA1L,0.522019582,1
SSNA1,-0.006024849,1
EFCAB6,0.167265773,1
HMGB3,0.072923134,1
AABR07040947.1,-0.839831838,1
RPL22,-0.011740495,1
ARL15,0.008638433,1
PCSK1,-0.094935923,1
CIPC,-0.080414687,1
FAM161B,0.113037603,1
TBPL1,0.196451803,1
SNX25,0.067078863,1
SPIN1,0.027349319,1
RADX,-0.229354454,1
AABR07067267.1,0.160900041,1
LOC100362814,-0.038365149,1
TRPC4,-0.021389198,1
LAMA2,-0.072112184,1
GTF2B,0.069397858,1
ZBTB41,0.114861461,1
RPL29,-0.16128265,1
PRXL2A,0.072501879,1
SERPINA11,0.260345018,1
CYB5B,-0.015469687,1
RHO,0.878091901,1
CRHR2,0.170970812,1
GYG1,0.050364708,1
SSR3,0.292091389,1
ARSB,-0.001393375,1
TENM4,-0.048311986,1
IL17RA,0.011816171,1
ADGRF5,-0.117720825,1
AABR07072207.1,0.102087157,1
CLSTN3,-0.084120425,1
JAK1,-0.061665032,1
PPP2R2A,0.109622605,1
AC126641.1,0.057183747,1
SLC2A12,0.093171395,1
SMCO4,-0.151927062,1
COQ6,-0.092134588,1
WDHD1,0.088304418,1
MICU2,0.049718072,1
RGD1359634,0.391817301,1
RIMS3,0.075532831,1
FPR1,-0.953114004,1
HNRNPA2B1,0.111918778,1
LRP2BP,0.764713583,1
AANAT,0.484803885,1
SLC13A4,0.20312611,1
ACY1,-0.107059288,1
HMGCLL1,0.344919789,1
TPP2,0.149335235,1
PRKRA,-0.114851516,1
PARP6,0.010570542,1
CMTM8,-0.25407763,1
CHRNA4,-0.075992595,1
FARP1,0.006581005,1
RAPSN,-0.058000501,1
PEX5L,-0.019762353,1
BLM,0.478274078,1
POLR2F,0.038633809,1
TBL1XR1,0.052152802,1
DYNLL1,-0.115292153,1
LOC102554034,0.338345842,1
TIMM8A1,0.153835149,1
ATP1B2,-0.048633827,1
LAYN,0.156750308,1
CNTNAP4,-0.076666646,1
AC091336.1,-0.504461123,1
ZC3H13,0.070030301,1
TIPARP,0.040552694,1
TFDP2,0.205287139,1
MGC94891,-0.192267595,1
ARHGAP18,0.250204805,1
HCRTR2,0.322993354,1
TRMT9B,0.037263338,1
FAM76A,-0.030182452,1
MASP2,-0.112249744,1
CMBL,0.210633475,1
TTC14,0.328748388,1
BICRA,-0.146407413,1
PLAC9,0.345802162,1
CHD5,-0.006042097,1
MCC,0.136287882,1
TMEM254,0.018542951,1
BTG4,0.287220209,1
STK3,0.673875955,1
CMC2,0.186045324,1
MLLT3,0.059322633,1
PPP2R1A,-0.097261322,1
SDHAF3,-0.1887503,1
SGMS2,0.334818549,1
ZDHHC22,0.161720747,1
MINPP1,0.021550593,1
TM2D3,-0.082380308,1
COL1A2,-0.420733903,1
HPF1,0.030556779,1
USP33,0.101482134,1
ANAPC2,-0.079900486,1
CENPN,-0.151850092,1
AABR07031193.1,0.168478589,1
RAB11A,0.102545001,1
LOC103690131,1.162509612,1
SOX10,-0.070821417,1
SLMAP,-0.013406307,1
UHRF2,0.004131532,1
PDE10A,-0.135535185,1
PAPSS1,-0.036498924,1
SORCS1,-0.03086886,1
MED16,-0.096915633,1
FAM167A,-0.009757276,1
PKN2,0.096964715,1
IGFBPL1,-0.446187303,1
RFTN1,0.125776784,1
LGI3,0.131435567,1
PKM,-0.084412644,1
CLSPN,0.259814371,1
TMEM63C,-0.004422535,1
HDHD5,-0.089047826,1
SLK,-0.017233393,1
ANKRD13C,0.078169681,1
RICTOR,0.079125921,1
TDH,-0.299843825,1
EHD2,-0.356813191,1
SNX14,0.277005101,1
FURIN,-0.273087287,1
SHBG,0.349514752,1
HIPK3,-0.048951239,1
DKK2,0.151004173,1
SLC37A4,0.124288032,1
NAPEPLD,-0.182660235,1
PIGS,-0.223510544,1
CYP2R1,0.353228036,1
KCNS2,-0.093421035,1
REEP4,-0.00070717,1
TSC2,-0.144622118,1
BBOF1,-0.093578407,1
SOCS4,0.17616893,1
CCNDBP1,0.030589582,1
ACSBG1,-0.113797571,1
WDR33,0.046446155,1
NDUFS4,0.161123948,1
AIMP1,-0.01002499,1
TET3,0.0846687,1
RBSN,0.032421528,1
KIF3C,-0.128309377,1
TRMT61A,-0.078186689,1
RALYL,-0.039920653,1
USP50,0.195037469,1
ISG20L2,-0.012332676,1
CHKB,0.05334074,1
PRAG1,-0.141203864,1
ADGRG6,0.111661459,1
SCP2,0.006234028,1
PSMC3,-0.108314077,1
VEGFC,0.08338356,1
PDE3B,-0.003290252,1
ALDH6A1,0.07857894,1
MTMR7,-0.083853268,1
SMAP2,-0.063656686,1
AABR07043951.1,0.058373561,1
CLDN23,0.154920676,1
PTPN3,-0.076675832,1
HR,0.118561935,1
MFHAS1,-0.093391276,1
OSBPL10,-0.040485027,1
GRK5,-0.004099295,1
CCDC39,0.184844621,1
TPD52,0.136809048,1
NKAIN1,-0.020911277,1
VILL,0.230058156,1
ERI1,-0.147074042,1
LRP3,-0.046755986,1
ALDOC,-0.062009142,1
KIF6,0.352782429,1
TBCK,-0.004982506,1
SLC36A4,0.100899899,1
RHBDF2,0.121323199,1
ARFGEF3,-0.057883109,1
AP3M1,-0.075064723,1
PSMB2,-0.152498815,1
UCK1,-0.111295319,1
TSC1,-0.134222366,1
FGF9,0.022314583,1
PPP1R3B,-0.002222593,1
SRCIN1,-0.076788663,1
NARS2,-0.126281585,1
ACKR4,-0.295719398,1
TUBGCP5,0.061100398,1
SERGEF,-0.120385251,1
R3HDM4,-0.115801632,1
DNAJC13,0.073310119,1
LOC108348302,0.02117936,1
RPL36A,-0.130893973,1
ALDH1B1,-0.02882888,1
PSIP1,0.12349996,1
ATP1B3,0.123242505,1
COL9A2,0.138607938,1
SHB,0.18620466,1
AKAP2,0.002975144,1
PICK1,-0.165295191,1
ZC3H12B,-0.040517659,1
AGK,-0.010354058,1
STK24,-0.080645324,1
GLA,0.000582717,1
TNFRSF21,0.044249159,1
DUSP26,0.042664352,1
ORC5,0.079165534,1
FILIP1,-0.125752135,1
H2AFY,-0.158852205,1
PCSK6,-0.200568532,1
BAG5,0.069560495,1
ALG14,0.213797401,1
MINDY4,-0.088932204,1
GCSH,-0.025836519,1
VTA1,-0.125595907,1
CYGB,-0.016330838,1
APOPT1,-0.1162811,1
FAM118B,-0.02211067,1
ZFP219,-0.155965606,1
EBF2,-0.307016256,1
KCNAB2,-0.106463836,1
MON1B,-0.083107729,1
ACTL6A,0.195474245,1
LRRC40,0.08730591,1
CNN3,-0.025318846,1
MTMR9,0.118445437,1
NLN,-0.03925189,1
SLITRK2,-0.164436549,1
CECR2,-0.087384442,1
RPUSD4,0.008695602,1
RSPO3,0.292550649,1
KLC1,-0.069575877,1
CSAD,-0.010108463,1
ADAMTS18,-0.130007408,1
RAB3D,-0.044906,1
GPATCH1,0.068584202,1
FAT3,-0.0754173,1
LOC100909712,0.194462553,1
RNF146,-0.055657793,1
CAMK2D,0.009365091,1
LRP10,-0.146883015,1
HEY1,-0.082844887,1
SENP8,0.377705811,1
SLC15A1,1.345324463,1
GLDC,0.192483947,1
CAB39L,0.168963109,1
AABR07061825.1,0.146115952,1
MAPK1IP1L,0.043630634,1
PPIP5K2,-0.036551985,1
TMCC1,-0.06188487,1
DGUOK,-0.081315437,1
MMAA,-0.000436509,1
MYO9A,0.042272084,1
LOC100911576,0.100125332,1
ECHDC1,0.003407866,1
RAB3C,-0.030409228,1
KCNQ2,-0.071411778,1
TNKS,-0.028052583,1
ZFR,0.1043662,1
KRT27,-0.366505541,1
FST,-0.136700491,1
CCT5,0.055795605,1
XKR6,0.134567069,1
DENND6A,0.160698009,1
MRPL47,0.162983569,1
TFAP2D,0.11909298,1
RRNAD1,-0.106264945,1
REM2,-0.020955661,1
S100A6,0.144101945,1
EPB42,0.215552268,1
SPPL2A,0.283547414,1
WASHC2C,0.019129003,1
PLK4,-0.061401816,1
DCAF10,0.036458585,1
KBTBD6,0.1235831,1
TEX30,0.314017418,1
ALPK3,-0.123573326,1
HNRNPH2,-0.014311449,1
RNF7,0.03356282,1
FASTK,-0.213681347,1
NFIL3,-0.034727457,1
GSTCD,0.186646808,1
ZFP40,0.432253317,1
SLC39A10,-0.003686633,1
WBP4,-0.064458433,1
IL16,-0.233690929,1
FES,0.12472094,1
AUH,-0.082067758,1
RMDN3,0.039443188,1
LIFR,-0.010675903,1
ZFP827,0.17430987,1
PTPRM,0.128622863,1
FOXP3,0.246548617,1
FBXO34,-0.090693653,1
STMN2,-0.040028797,1
PUM1,-0.069125882,1
LOC691113,-0.253411795,1
SAT2,0.112402568,1
AABR07053669.1,0.13587541,1
DEGS2,-0.203397768,1
C1RL,-0.228608303,1
NGB,0.14337759,1
L3MBTL3,-0.039994756,1
SLC44A3,0.764713583,1
GRIN1,-0.103906574,1
FTO,0.038479781,1
NXF2,-0.372774981,1
PSMB7,-0.052994334,1
DENND4A,0.063109519,1
KDELC1,-0.048467009,1
PSMA1,-0.045293318,1
TMEM205,-0.106891909,1
FAM180A,0.010399609,1
NCDN,-0.127380853,1
SH3D19,-0.021339237,1
MYOM2,-0.40669005,1
PHF3,-0.034906165,1
FKBP7,0.218695004,1
ELF1,0.099186487,1
SERP1,0.236518202,1
PTP4A1,0.07468035,1
FBLIM1,0.353030271,1
MFAP3L,-0.124522633,1
SPAG5,0.220684632,1
BLVRA,0.005212205,1
OPLAH,-0.029779275,1
GOT2,-0.065303329,1
MOCS1,-0.092812755,1
XRN2,0.0185343,1
CDON,0.041200743,1
ZFAND4,-0.014757923,1
C1R,-0.084402669,1
MAPRE1,-0.047721821,1
CCDC159,0.017235493,1
F3,-0.062770583,1
LRFN2,-0.012310216,1
STX12,0.0119846,1
AABR07072449.1,0.046292897,1
CBX3,0.127012378,1
SGK1,-0.010647916,1
RPL22L1,0.46199836,1
S100A4,0.452102305,1
TRH,-0.205922853,1
NDUFB3,-0.1525511,1
LZTS1,-0.14997856,1
LOC100360846,-0.229090533,1
RPGRIP1L,0.131798211,1
PLEKHA3,0.058960427,1
NUDT18,-0.070513479,1
MRPS31,0.072456648,1
MAP2,0.019946216,1
INTS12,0.16060361,1
KRT28,-0.621888637,1
GRK4,-0.0444254,1
NDUFS1,-0.046769894,1
MYO6,0.038716096,1
MBD2,-0.075371852,1
RGD1563986,-0.023492542,1
LOC108348154,-0.050026292,1
MTPN,0.057313364,1
UNC5D,-0.052373272,1
EIF5A2,0.135580507,1
AADAT,0.329528183,1
GINS3,-0.051236981,1
CIAO2B,-0.214841033,1
AABR07066180.1,-0.058711184,1
ATG14,-0.093397377,1
FXR2,-0.020958349,1
NFAT5,0.091287352,1
SLC25A15,-0.019882945,1
GAB2,-0.018926912,1
GOLGA2,-0.108022971,1
RHPN2,-0.230642669,1
RGD1307929,-0.036143109,1
ATP6V1B2,-0.091872579,1
RPS3A,0.009844661,1
LOC691143,-0.21874572,1
RRAD,0.405299781,1
TRAPPC4,-0.050229783,1
ATP6V1E1,-0.102482249,1
KRT23,-0.15086174,1
ASXL2,0.002125714,1
RASA2,0.126253116,1
HNRNPR,0.104659645,1
TMEM38A,-0.018414173,1
CP,-0.002324422,1
DTNB,-0.095875932,1
VSX2,-0.322917571,1
DUSP4,-0.164864046,1
STT3B,0.045896812,1
MGARP,0.468158291,1
FAM83B,0.828201058,1
SDC3,-0.011684252,1
ABCD3,0.05077701,1
SMARCA2,-0.006053693,1
SNRPA1,0.001749521,1
CSNK2A2,0.094075801,1
ABHD14A,-0.092635226,1
SGTB,-0.062957954,1
SNX10,0.056865413,1
CYFIP1,-0.132968034,1
PTN,-0.001687447,1
TIFAB,0.100085968,1
NDUFB5,-0.136099003,1
PLK2,0.030160496,1
SAMM50,-0.044857517,1
SUPT16H,0.076002108,1
KISS1R,0.104498832,1
AABR07026997.1,-0.030349727,1
AKTIP,0.019536117,1
GIN1,-0.058326603,1
ABCD4,0.153473081,1
NPHP4,0.091642548,1
DOCK9,-0.088400249,1
TMEM82,-0.44186306,1
C1S,-0.133985218,1
CRTC3,0.107066164,1
NUDT7,-0.094166428,1
SEMA5A,0.257003895,1
MRPS24,0.05876797,1
LRRC7,-0.07791205,1
SLC39A13,0.010458051,1
CXCL14,-0.103601392,1
KRT12,0.001073952,1
CD2AP,0.007288292,1
VAT1L,0.001941038,1
SLC10A7,-0.111076321,1
SLC18A1,-0.062612844,1
PERP,0.203906677,1
VPS37A,0.278255824,1
IQGAP1,0.055364503,1
UBAP1,-0.034357812,1
SLC38A7,-0.123789639,1
S100A3,-0.526072804,1
PINX1,-0.251451723,1
FAM160B2,0.034256119,1
LRRC49,0.042726965,1
NPC1,0.048532068,1
OTULIN,-0.171564902,1
B3GALNT1,0.183199871,1
NSUN4,0.214442825,1
CTNNBL1,-0.017534087,1
RGD1562914,0.392070644,1
PSMC2,-0.088079008,1
AABR07043897.1,0.11963913,1
ST8SIA2,0.847894764,1
RNF181,0.04387889,1
PCSK5,-0.083027717,1
GALNT7,-0.026022948,1
HTR1D,-0.273547038,1
SLC25A48,-0.499508057,1
ADGRB3,-0.009518072,1
PRMT5,-0.062967576,1
SOX7,0.326535678,1
NCAPH,0.038546194,1
S100A16,-0.127066511,1
ZMPSTE24,0.091984119,1
MAN2A2,-0.130085631,1
EGFLAM,0.28088712,1
GUCY1B1,0.088533491,1
PRKCB,0.000185285,1
NPC2,0.007024802,1
ABHD14B,0.007882492,1
IFNGR1,0.129213281,1
TXN1,-0.070117,1
ST6GALNAC2,0.201800027,1
XPNPEP1,0.049363734,1
ISCA2,0.16022429,1
AABR07026271.1,-0.027399059,1
UFSP2,-0.004571374,1
CSTF3,0.043296152,1
SLC16A8,-0.376789626,1
PPA2,0.115005181,1
LTBP2,-0.645422299,1
PKIA,0.070929527,1
ADCYAP1R1,0.004351992,1
TENT2,0.325104627,1
SSBP1,0.068740864,1
NMBR,0.141820759,1
DNAJA4,-0.003342666,1
THSD1,-0.009972435,1
OTULINL,0.108945916,1
COL17A1,0.819546909,1
POLI,0.049158209,1
SDF2,-0.004504107,1
CLVS2,0.10428412,1
FDX1,0.068490771,1
TRAPPC13,0.190407514,1
SCN4A,0.131954229,1
MRPS30,0.083399699,1
CCDC84,0.024758689,1
RBMXL1,0.062847481,1
CEP89,-0.277926342,1
XRCC3,0.033867461,1
POMT2,-0.022217515,1
NOP14,0.032037406,1
TRIO,-0.031239025,1
GPSM2,-0.299309779,1
ITPRIPL1,-0.116560132,1
RBL2,0.020069995,1
SOX15,-0.789509818,1
OSTF1,-0.080114359,1
SNRNP200,-0.054365225,1
SYK,0.231951922,1
MPDU1,0.016663593,1
PLEKHM2,-0.043041661,1
PLPPR2,-0.134039675,1
ADAL,0.181196951,1
FBXL21,-0.054805763,1
SPI1,-0.224030319,1
NFATC2,0.045496736,1
RAB27B,-0.203171026,1
LMBRD1,0.171949986,1
LPL,-0.200313681,1
GLRX,-0.175030595,1
URGCP,0.022855525,1
ZFYVE21,0.08267684,1
GOLPH3,0.185853782,1
ZNF740,-0.023044844,1
ASAH2,0.279309759,1
SOX2,0.218380797,1
LOC100294508,-0.08524511,1
DENND5A,-0.034544955,1
DST,-0.014077063,1
ITGB7,0.398063119,1
CDADC1,0.058017558,1
SPTLC2,0.044918621,1
NTHL1,-0.037763188,1
BAIAP2L2,0.220668682,1
TGFBI,0.109838514,1
SNRNP40,0.135391422,1
STAMBP,-0.1273425,1
SKAP2,0.226612722,1
TBXT,0.782724281,1
PPP1R17,0.473138622,1
HDDC3,0.001723415,1
RDX,0.069007711,1
SUPT6H,-0.093776465,1
RAB7A,-0.08115433,1
KTN1,0.105197147,1
RRAS2,0.216100275,1
IL22RA2,0.266264055,1
DDX25,0.078489581,1
DEPDC7,0.614832994,1
CNOT7,0.105212715,1
ALKBH1,0.059307008,1
ZCCHC17,-0.056068878,1
LPCAT3,-0.08231662,1
MED26,-0.217920477,1
CNOT1,-0.082390891,1
DMTN,-0.05349825,1
DDI2,-0.099753696,1
FGF10,-0.340847451,1
PTX3,-0.983524261,1
KHDRBS2,-0.029750791,1
SLC35E1,-0.148342427,1
GCHFR,-0.89561004,1
ALG8,-0.046802136,1
HEPH,0.106578603,1
PLA2G6,-0.093550298,1
0,0.04561776,1
GUCY1A1,0.25220608,1
APOBEC2,-0.240683251,1
SLC35D3,-0.332639593,1
SLIRP,-0.167248556,1
AGMAT,-0.114547883,1
ASPM,-0.091985601,1
PEX7,0.024309748,1
CHERP,-0.132018044,1
SOGA3,-0.055997724,1
ADK,0.009721831,1
SARAF,-0.05112907,1
CASP8,-0.105065797,1
KBTBD11,0.052797072,1
PDE1C,-0.122936372,1
PDP2,-0.162062904,1
EPB41L2,-0.047477934,1
GATA2,0.067552397,1
EXOSC4,0.067832287,1
TLNRD1,0.106294535,1
TRIM23,0.144174574,1
SLC36A1,-0.298291654,1
UNC45A,-0.007014781,1
PCYT1B,-0.133722378,1
GTF2H1,0.044208359,1
CACNG3,-0.241193644,1
PELI2,0.168513215,1
PRICKLE2,0.087355732,1
MESD,0.088584002,1
PCDH7,0.002292659,1
DNAJC17,0.01896745,1
FAM174B,-0.159311243,1
CAR7,-0.153048186,1
INPP1,-0.05570619,1
DBNL,-0.120963564,1
WDR18,-0.150596722,1
NDUFC2,0.036373851,1
NAA15,0.222397397,1
ZBTB38,0.092085554,1
DNAJC2,0.09333305,1
S100A13,0.022604551,1
BCL2L13,0.019545974,1
RGR,0.45262684,1
ZMYM4,0.08168967,1
THRSP,-0.119002179,1
TCF4,-0.092412213,1
PCBP4,-0.107432383,1
EXOSC3,0.08126053,1
S100A1,-0.086845914,1
RHOBTB3,0.314721915,1
MPC1,0.022788792,1
ZSCAN29,0.042780507,1
BCL9L,-0.071618486,1
TNIK,-0.017623908,1
ADAM23,-0.143474033,1
VEPH1,-0.734952634,1
MAF,0.043365189,1
ZFP598,-0.035059696,1
ADH6,-0.372774981,1
LARP6,0.006631621,1
BID,-0.500561949,1
MSRA,-0.095895041,1
CEMIP,0.063526842,1
CPT2,0.141309264,1
SETD6,-0.092706484,1
DYNLRB2,-0.394817353,1
TRMT10B,0.024633314,1
TARDBP,0.147483255,1
CYC1,-0.11883422,1
CYP2E1,0.489781517,1
CNTF,0.307012522,1
INTS14,-0.029356442,1
ZC3H12C,0.151901606,1
PYROXD1,0.064609396,1
CFLAR,-0.004256083,1
PRR5,-0.065151323,1
EEF1A2,-0.048582418,1
PXYLP1,-0.118212258,1
PPM1J,0.422773047,1
NDRG4,-0.056078579,1
PRIM2,0.039862466,1
RAB2B,-0.075336315,1
AMPH,-0.029319891,1
KCTD14,0.510750755,1
PODXL,-0.016947086,1
RARG,-0.120215411,1
DDX10,0.129995375,1
STK17B,-0.069138483,1
DNAJC16,-0.056037426,1
PPWD1,0.208765045,1
SLC39A8,0.593406229,1
NEXN,-0.098579738,1
PDK3,-0.111475173,1
ABHD17B,0.164770754,1
SHISA2,-0.819302175,1
ZFP91,0.11047909,1
ZFYVE19,-0.017920077,1
EPHB2,0.066853294,1
MFSD10,-0.068585101,1
SGMS1,-0.017664054,1
MCM3,0.083917813,1
FRMPD1,-0.14696087,1
HS2ST1,0.040044376,1
UQCRH,-0.136554539,1
INTS4,-0.050163065,1
ORC2,0.288906405,1
MAN1B1,-0.126235653,1
ARHGEF10,0.122037259,1
GRIN3B,0.512382996,1
ARHGAP29,0.082134725,1
RGD1564541,-0.037348243,1
CLN8,-0.099382545,1
MADD,-0.052634968,1
DLGAP2,-0.050574886,1
PUM3,-0.072928722,1
SELENOS,-0.001280424,1
TLCD1,-0.223618276,1
CCDC141,0.00801333,1
EIF4EBP1,0.159811719,1
AAMDC,0.328016822,1
MMEL1,0.265943977,1
SUGT1,0.345418206,1
AC124205.1,-0.013916931,1
RMC1,-0.105825639,1
LEPROTL1,0.1111325,1
RECQL,0.159711093,1
SESTD1,0.038977055,1
SWSAP1,0.160839891,1
TRDN,-0.129550136,1
LPXN,0.07733034,1
PPT1,0.005166922,1
EPOR,0.690945983,1
SYNGR3,-0.029122268,1
MMP15,-0.135511477,1
ARF4,0.160148937,1
RAB23,0.091155948,1
RHOC,0.020780376,1
FBXO10,0.048467775,1
CIAO1,-0.09529404,1
DPP7,-0.142272339,1
SFR1,0.094477178,1
NUP58,-0.08509375,1
MECOM,-0.327777297,1
PPP1R14D,0.209486449,1
MRPL3,0.023597313,1
CWC22,-0.078854877,1
PPP1R13B,-0.112195178,1
VPS36,0.10478411,1
ADAMTS6,0.151675932,1
PDLIM3,0.122995829,1
VAMP5,-0.143166917,1
POSTN,0.64269872,1
MFSD6,0.028365494,1
POLR1E,-0.406433741,1
NMRK1,-0.256088799,1
GAN,0.01744954,1
ADRB3,0.588243326,1
AABR07065598.1,-0.242126395,1
OARD1,-0.190376717,1
LGALS9,0.078046639,1
NR5A1,-0.581035943,1
ABHD17C,-0.025399899,1
BLOC1S2,0.091333168,1
ADCK1,0.068932114,1
POMC,-0.257887457,1
NIPA2,0.07194915,1
RIOK2,-0.143344817,1
PMPCB,-0.041671493,1
SPACA9,-0.354093155,1
CHSY1,0.061910396,1
MAP7,-0.013651428,1
NFYA,-0.077576431,1
CRH,-0.186048872,1
PCGF2,0.134592342,1
PTCHD4,0.396841225,1
BAG2,-0.227674812,1
UBAC2,-0.041612934,1
CHD2,0.009190138,1
ZFP451,0.160323701,1
EDNRA,-0.017473707,1
PPDPF,-0.214909032,1
TRIM55,-0.337664555,1
RGD1559786,-0.166925273,1
ZBTB5,-0.055164435,1
TRPC7,-0.302965134,1
NKX2-2,0.143016022,1
MFSD8,-0.071026387,1
LRRK1,-0.102272931,1
ANKRD12,0.040573371,1
DCUN1D1,0.157561473,1
KIF24,0.860308811,1
SSSCA1,-0.033280869,1
EIF3M,0.129118101,1
BRF2,0.078388766,1
SPOCK1,-0.144731241,1
VAMP8,-0.09071759,1
C1QB,0.004357525,1
TM9SF2,0.108621814,1
CKLF,-0.262645954,1
SLC25A43,0.701734446,1
NEK3,0.089172367,1
COL19A1,-0.038454725,1
CHTOP,0.020420226,1
AK8,-0.197488216,1
ZFP64,-0.198922865,1
CWF19L1,-0.005353071,1
AGAP3,-0.079294724,1
MICU3,0.231494349,1
SPATA9,0.426683257,1
DDX41,-0.404928723,1
NQO1,-0.199769431,1
CCDC127,-0.013977812,1
MAGOH,-0.210118261,1
MSR1,0.294120862,1
CEMIP2,-0.16201385,1
ARMC10,0.134386048,1
PGRMC1,0.09844404,1
TMEM164,0.00158738,1
CLNS1A,0.040866397,1
MLNR,0.645735863,1
AJUBA,0.120692773,1
GRHPR,0.088030441,1
CABLES1,-0.018641559,1
TUBGCP4,-0.064994727,1
PRKAA1,0.254713385,1
GSTO2,0.011223626,1
TENM3,-0.062246804,1
WDR61,-0.178760598,1
C1QC,-0.021399983,1
RBBP6,0.110155439,1
C1QA,-0.047461116,1
TMEM259,-0.081136675,1
RFESD,0.157224964,1
SPINT1,0.009371605,1
SHARPIN,-0.046892663,1
CHST10,-0.048297015,1
LRRC17,-0.160980927,1
KSR1,-0.168902554,1
ADD3,-0.012488606,1
CREB3L2,0.15477999,1
EMG1,0.080612722,1
PAQR8,-0.240560227,1
SLC25A26,0.044792955,1
MFSD5,-0.113544723,1
ESPL1,-0.35363571,1
SPARC,0.002250015,1
ALG11,0.190560637,1
ASPG,0.10839366,1
TOX4,-0.051958155,1
SCGB1C1,0.288123873,1
KAT6B,0.016712827,1
BIN1,-0.138821614,1
TK2,-0.086218779,1
ODF3,-0.172418027,1
